"","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILLPCA1","BILLPCA2","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"202",202,140000,"1","1","2",31,0,0,2,0,0,2,-56767.4638513829,2177.28956406019,25000,0,3000,7800,0,2500,"0"
"203",203,140000,"2","1","2",26,-1,0,-1,-1,-1,-1,-83677.1755925495,5966.69165157613,10000,13001,5841,13506,487,7004,"0"
"204",204,120000,"1","2","2",26,0,0,0,0,0,0,168401.023174179,-37301.6953566165,5000,5000,4152,5000,5000,5000,"0"
"205",205,360000,"2","2","1",48,0,0,0,0,0,0,385333.836511698,28409.851483973,9100,7300,5800,5600,5600,4100,"0"
"206",206,20000,"1","3","1",43,-1,-1,0,0,0,0,-71201.01914077,-15779.5284087318,22359,1305,1258,1459,3457,1700,"0"
"207",207,1e+05,"1","1","1",47,-1,-1,-1,-1,-1,-1,-109414.849308883,-1060.14562590639,1473,390,390,390,0,2380,"0"
"208",208,210000,"2","2","1",41,-1,-1,-1,-1,-1,-1,-106655.008994461,-646.645639399048,1586,343,3763,877,0,419,"1"
"209",209,80000,"2","2","2",24,0,0,0,0,0,0,51592.8563428606,20678.6488963475,3200,3000,2038,2000,1800,1800,"1"
"210",210,330000,"2","1","1",50,-1,-1,-1,-1,-2,-2,-102317.986505189,3899.34731399585,4345,2854,1702,0,1709,258,"0"
"211",211,220000,"1","1","2",24,0,0,0,-1,-1,-1,66133.2070585306,62012.5540785503,5000,5050,8303,0,85632,0,"0"
"212",212,210000,"2","1","1",38,1,-2,-1,0,-1,-1,-109827.502855285,-2594.96922873078,0,250,0,789,1222,9616,"1"
"213",213,40000,"2","3","1",43,0,0,0,0,0,0,-22293.8357995559,-2913.92122349125,1700,1504,1200,1500,1500,1000,"0"
"214",214,30000,"1","2","2",39,0,0,0,2,0,0,-66833.2552270531,15426.8638424859,3036,2309,0,1000,2000,148,"0"
"215",215,470000,"1","2","2",27,2,2,2,2,0,0,701641.8118689,-119329.253710414,13000,11001,0,10484,10838,10367,"0"
"216",216,30000,"1","3","1",42,-1,-1,-1,-1,-1,2,-109333.564080676,-2260.94632840533,390,390,240,1470,0,0,"0"
"217",217,240000,"2","2","1",36,1,-2,-2,-2,-2,-2,-113015.42330425,-1406.0482795643,0,0,0,0,0,0,"1"
"218",218,80000,"1","2","2",36,2,0,0,0,0,0,80871.3400342832,-16703.7804925081,3100,3500,3400,3000,3500,3000,"0"
"219",219,110000,"2","3","0",31,0,0,0,0,0,0,75950.6731770554,6579.60915025586,4000,5000,3000,3000,3000,8954,"0"
"220",220,310000,"2","1","2",38,-1,-1,-1,-1,-2,-2,-108009.186715495,974.306596492013,4542,126,0,0,0,0,"0"
"221",221,360000,"2","1","1",40,2,2,2,0,0,0,167254.987925557,-34797.113283277,12000,0,5900,5000,4500,4700,"1"
"222",222,330000,"2","3","2",45,0,0,0,0,0,0,705090.719266436,-68499.7949333216,12388,12378,12116,12450,12213,11678,"0"
"223",223,3e+05,"2","2","2",35,0,0,0,0,0,0,477533.825168619,31734.8552024059,12019,9006,17000,12000,9557,15000,"0"
"224",224,320000,"2","2","2",33,0,0,0,0,0,0,72700.4585700791,39808.9910804224,10042,18832,2117,2076,5045,3754,"0"
"225",225,50000,"2","3","2",37,1,3,2,0,0,0,-9380.05281093208,14383.9020978361,0,24,1500,1000,1201,30592,"1"
"226",226,170000,"2","1","2",28,0,0,0,0,0,0,203513.715116469,-24955.4374107121,6530,4860,22500,4820,4877,4962,"0"
"227",227,350000,"1","3","1",44,-1,-1,-1,-1,-1,-2,-107031.855462659,1245.21854655931,2686,1864,569,0,0,0,"0"
"228",228,20000,"1","2","1",37,0,0,0,0,0,0,-66788.0119800262,-7803.4066448281,1609,3000,663,676,834,782,"0"
"229",229,50000,"1","2","2",23,2,0,0,0,0,0,-25537.3291343633,23899.81361208,2401,2254,2004,704,707,1004,"1"
"230",230,20000,"2","3","2",24,1,2,0,0,0,0,-83028.1606137151,14591.6543499664,0,1333,500,100,0,3200,"0"
"231",231,50000,"2","1","2",24,0,0,0,0,0,0,-53865.3258684475,23627.2771601192,2090,2002,1002,238,1011,389,"0"
"232",232,20000,"1","2","2",23,1,2,0,0,2,0,-71579.0585304309,1851.50204577647,0,1200,1000,0,1000,10000,"1"
"233",233,50000,"1","2","1",26,0,0,-2,-1,-1,0,-30357.5698176841,10338.9869661332,0,0,2624,45567,1747,2000,"0"
"234",234,190000,"1","2","2",34,2,0,0,0,2,2,224623.50349012,-45881.8060490994,5000,5000,10000,0,12118,2769,"1"
"235",235,60000,"2","2","1",33,0,0,0,0,0,0,-37039.9646679314,21911.2167333951,1506,1298,1000,721,811,599,"0"
"236",236,80000,"1","1","2",35,-1,-1,-1,-1,-1,-1,-94197.8205281618,-6357.04361507208,3983,6853,1719,1378,19942,2418,"0"
"237",237,150000,"2","2","2",27,0,0,0,0,0,0,58809.4928182396,72371.9838194012,4500,1745,1566,1208,1077,2529,"0"
"238",238,210000,"2","1","2",31,-2,-2,-2,-2,-1,-1,-103458.714274991,-4395.77581726854,0,7422,893,6082,2293,3299,"0"
"239",239,240000,"2","3","1",50,0,0,0,0,0,0,424950.878206294,-24852.3158056692,10116,9150,8008,8000,8009,7714,"1"
"240",240,140000,"2","2","3",41,0,0,0,0,0,0,-63158.4645798416,-1511.00586339312,3000,2000,2198,1000,3000,2399,"1"
"241",241,60000,"2","1","2",28,1,2,2,-2,-2,-1,-91154.4730147075,17223.2348198707,0,0,0,0,2285,0,"0"
"242",242,50000,"1","1","2",39,0,0,0,0,0,0,-10291.4432903824,11410.0269122428,1800,2000,3000,2000,2000,2000,"0"
"243",243,50000,"2","2","2",27,0,0,0,0,0,0,-42038.5193772114,-9277.95920542238,1800,1750,900,1200,1200,1100,"0"
"244",244,180000,"2","1","2",32,-1,-1,2,2,-1,-1,-104460.879213923,1368.58226631181,2821,0,0,2821,0,176,"0"
"245",245,30000,"2","1","2",40,-1,-1,2,2,2,2,-110446.440503585,-1482.91228621731,355,120,0,0,60,60,"0"
"246",246,20000,"2","2","2",40,0,0,0,0,0,-2,-76399.6089872532,13634.2869965791,1601,2203,2114,0,0,0,"0"
"247",247,250000,"2","2","1",75,0,-1,-1,-1,-1,-1,-82917.625105326,25239.7228699772,1631,1536,1010,5572,794,1184,"0"
"248",248,1e+05,"2","2","2",27,0,0,0,0,0,0,-30518.2285575673,-3795.98642552014,1788,1799,1100,1150,2423,0,"0"
"249",249,330000,"1","1","2",25,0,0,0,0,2,0,-5248.76655950607,1114.04624370181,2504,4007,5056,74,1023,2566,"0"
"250",250,50000,"1","3","1",46,0,0,0,0,0,0,-62096.7621080613,4549.57435119861,1561,1268,587,611,1000,2000,"0"
"251",251,50000,"2","2","2",26,1,2,2,0,0,0,-10697.8999681151,13743.8114891818,1710,136,1206,2002,2005,3003,"0"
"252",252,30000,"1","2","2",28,0,0,0,0,0,0,-53866.6990536741,11669.6830913247,5006,1244,851,955,0,0,"0"
"253",253,140000,"2","2","2",26,0,0,0,0,0,0,145740.158027564,-27446.0159740814,5366,5087,3605,3894,3785,3304,"1"
"254",254,160000,"2","1","2",28,0,0,0,0,-1,0,23444.5294683109,-31784.1335844112,7042,2000,1000,99669,12600,10000,"0"
"255",255,4e+05,"2","2","2",29,-1,0,-1,-1,-1,-1,-96151.0210605955,7333.69692003113,3127,1469,4968,1905,2494,862,"0"
"256",256,50000,"1","2","1",25,0,0,0,0,0,0,-40194.8015449618,-8754.73402376763,1565,1393,980,994,1024,886,"0"
"257",257,140000,"2","2","1",48,0,-1,-1,-1,-1,-1,-100776.525901915,-12179.4587404882,1233,1075,1355,1130,21361,1347,"0"
"258",258,160000,"2","2","1",33,-1,-1,-1,-1,0,-1,-77485.3998065764,-13963.3693298313,2453,9880,52572,1546,2210,0,"0"
"259",259,1e+05,"2","3","1",43,0,0,-2,-2,-2,-2,-82880.8797714674,32817.7290135548,0,0,0,0,0,0,"0"
"260",260,220000,"1","1","1",48,2,0,0,0,0,0,352846.318244882,8066.63379204069,10000,9020,6000,5500,6000,5500,"1"
"261",261,510000,"2","1","2",29,0,0,0,0,0,0,101094.273744245,2996.14476489609,40010,20094,5000,5001,25365,65000,"0"
"262",262,50000,"1","2","2",29,0,0,0,0,0,0,-27310.5945340315,6873.77938840937,1602,1400,3000,3130,1062,6318,"0"
"263",263,160000,"2","1","1",38,-1,-1,-1,-1,2,-1,-85942.3518287232,-15834.5788004961,4664,5969,18941,0,12652,1916,"0"
"264",264,230000,"2","1","2",37,-2,-2,-2,-2,-2,-2,-87007.1003902741,19254.3769998584,51315,0,0,299,338,0,"0"
"265",265,80000,"2","1","2",37,-1,-1,-1,-1,-1,-1,-96857.913227111,-4849.32885460063,258,5995,188,1644,16872,4000,"0"
"266",266,150000,"2","2","1",25,-1,-1,-2,-1,-1,-1,-107597.633762555,1418.00315418562,0,0,316,316,316,316,"0"
"267",267,10000,"1","3","2",23,0,0,0,0,0,2,-89679.2721457447,-5632.08908896777,1134,1298,478,847,0,175,"0"
"268",268,130000,"2","3","2",49,0,0,0,0,0,0,40364.0758784581,48936.1707430367,4100,3095,1630,561,600,0,"1"
"269",269,40000,"2","1","2",48,0,0,0,0,0,0,-26210.5633439321,-9376.22396802469,1600,1600,1500,1500,1500,1500,"0"
"270",270,50000,"1","2","2",27,3,2,2,0,0,-1,-80106.154671751,1358.36527635843,1700,0,426,501,2614,1390,"1"
"271",271,1e+05,"1","3","2",32,0,0,0,0,0,0,-34840.0755098233,27628.7402998751,2035,2004,616,2007,1009,2015,"0"
"272",272,120000,"1","1","1",34,-1,2,-1,0,0,0,-108838.982162354,-1097.59575166207,0,1350,0,0,0,450,"0"
"273",273,260000,"2","1","2",58,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"274",274,2e+05,"2","2","2",33,0,0,0,0,0,0,-77949.4081255384,-6590.57547433073,2000,1322,2000,2000,1200,3000,"0"
"275",275,360000,"2","2","2",28,-2,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"276",276,70000,"2","2","2",36,0,0,0,0,0,0,2580.22036470657,46435.5715225744,4483,12496,3268,3000,3000,2000,"0"
"277",277,460000,"1","1","1",40,2,-1,-1,-1,-1,-1,-100433.190131839,-12637.7573362592,2728,0,2654,0,22545,0,"1"
"278",278,50000,"2","1","2",26,-1,-1,-1,-1,-1,-1,-109560.175606386,-1202.72257586195,316,316,316,316,316,316,"0"
"279",279,50000,"1","3","1",33,0,0,0,0,0,0,-21528.3308468462,25675.7708257668,2007,2199,691,707,703,697,"0"
"280",280,250000,"2","2","1",31,0,0,0,0,0,0,134982.224233708,-20617.2720145409,4000,4500,5000,4000,5000,4400,"0"
"281",281,30000,"2","1","2",27,0,0,-1,0,0,-2,-107937.332864276,-237.510552915013,1000,664,1500,0,0,0,"0"
"282",282,270000,"1","2","1",44,0,0,0,0,-1,-1,93803.0866940055,58078.3327631165,10063,5162,10150,44299,43509,31031,"0"
"283",283,180000,"2","3","2",30,0,0,0,0,0,0,205278.009053311,45001.0628432071,7722,6091,3563,3605,3000,3211,"0"
"284",284,1e+05,"2","1","2",28,0,0,0,0,0,0,20445.6885104615,-15248.5297865508,4173,3000,2025,5000,3000,3000,"0"
"285",285,230000,"2","3","1",32,0,0,0,0,0,0,164261.600679284,28321.2760884462,5000,5000,5000,5000,4000,5000,"0"
"286",286,210000,"2","1","1",46,-1,-1,-1,-1,-1,-1,-19192.4580340679,64624.5489998863,41986,21874,20076,16171,586,19777,"0"
"287",287,210000,"1","1","2",38,2,0,0,0,0,0,36019.6049748456,-7970.62806424025,3276,2026,2000,2000,2000,2502,"0"
"288",288,440000,"2","2","1",46,0,0,0,0,0,0,233216.582565318,53317.9486954779,8610,6907,3727,3800,4001,2701,"0"
"289",289,1e+05,"2","2","2",25,2,0,0,0,0,0,54547.7121498096,-5289.48948015924,3472,2092,2000,2127,1960,1559,"1"
"290",290,240000,"2","2","1",46,0,0,0,0,0,0,-87701.6758504872,-2460.2177861626,1295,1000,1000,1000,1000,1000,"0"
"291",291,280000,"1","1","2",33,-1,-1,-1,-1,-1,-1,-229192.741221866,172055.210406914,898,325,898,325,0,345293,"1"
"292",292,50000,"2","2","2",22,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"293",293,30000,"1","2","1",43,3,2,2,2,2,2,-105456.675455177,-2287.96787455029,1100,0,300,0,600,0,"0"
"294",294,10000,"1","2","2",27,0,0,2,0,0,0,-87720.858489961,-5322.66595183819,3507,0,500,370,393,700,"1"
"295",295,130000,"1","1","2",29,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,1500,"0"
"296",296,2e+05,"1","1","2",31,0,0,0,0,0,0,293318.306916908,33100.3334436158,9000,7465,4715,4804,5141,5300,"0"
"297",297,120000,"2","2","1",29,-1,-1,-1,-1,-1,-1,-107517.131658911,-1556.20745461044,657,2319,1423,0,1820,2496,"0"
"298",298,210000,"2","2","1",36,0,0,0,0,0,0,238817.253354217,-28869.2149223764,6483,5082,6000,5900,4544,4700,"0"
"299",299,280000,"2","1","1",36,0,0,0,0,0,0,3559.32808425004,22384.2854593065,2755,3463,1300,1100,1100,2000,"0"
"300",300,3e+05,"1","1","2",34,1,-2,-1,0,-1,-1,-92785.6645872237,-12926.0970931945,0,13001,0,19595,203,0,"1"
"301",301,1e+05,"1","2","2",37,0,0,0,0,0,0,80078.2025737136,15955.1350047978,3490,2332,2314,2365,2497,2305,"0"
"302",302,440000,"2","1","2",36,-2,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,162000,0,"0"
"303",303,50000,"2","3","1",40,0,0,0,0,0,0,-45228.5211543053,30025.3049442345,2400,1206,1000,1000,1000,1000,"0"
"304",304,20000,"2","1","2",25,0,0,2,0,0,0,-70418.0087044619,-4892.91120895215,2800,0,4000,1700,1000,2000,"1"
"305",305,2e+05,"2","1","2",27,-1,-1,-1,0,0,0,-103794.477504838,-7541.97918744043,665,960,3908,1014,3500,2880,"0"
"306",306,110000,"2","2","2",26,-2,-2,-2,-2,-2,-2,-105315.715028834,-1045.91103503849,3220,5904,0,3000,0,0,"0"
"307",307,5e+05,"2","2","1",36,-1,-1,-1,-1,-1,-1,-90351.4789791418,9243.04165223767,23962,0,8500,4590,0,0,"0"
"308",308,3e+05,"2","2","1",27,1,-1,-1,-2,-2,-2,-108403.378916984,440.008047226107,5215,0,0,0,0,0,"0"
"309",309,30000,"1","3","1",55,2,2,2,3,3,4,-81442.9840072725,-8280.11198531449,1200,1200,2000,1500,1500,1500,"1"
"310",310,60000,"2","1","2",27,-1,-1,-1,-1,-1,-1,-82916.4548186309,9009.26153192304,13809,14583,4889,273,13557,0,"0"
"311",311,4e+05,"2","2","1",38,-1,0,-1,-1,0,-1,-102141.262319704,-2824.75544594889,1000,1354,5322,6,2386,9085,"0"
"312",312,180000,"2","2","1",34,0,0,0,0,0,0,227240.824649201,-14538.9270813531,7000,5000,5000,4900,5000,5100,"0"
"313",313,20000,"1","1","2",40,0,0,0,2,0,0,-78589.3874632929,-4902.25082539757,3000,3100,0,3000,1500,0,"0"
"314",314,2e+05,"2","3","1",49,-1,2,2,2,0,0,24116.6715866264,-20001.8517646669,0,6000,0,5000,2286,3000,"1"
"315",315,1e+05,"1","1","2",27,0,0,0,0,0,0,-27956.186255212,33449.9947806491,1631,1286,200,645,909,200,"0"
"316",316,60000,"1","2","2",23,0,0,0,0,0,0,-38808.6273746959,18911.669115268,1970,2000,618,809,2000,616,"1"
"317",317,110000,"2","2","2",36,0,0,0,0,0,0,12442.8879689967,-16648.3205623913,2200,2500,2000,2100,2500,2200,"0"
"318",318,260000,"2","3","1",53,1,-1,-1,-2,-2,-1,-109910.298929623,-2045.11384277965,165,526,452,397,485,459,"0"
"319",319,50000,"2","3","1",46,3,2,2,0,0,0,-22114.9136901872,13324.4721701443,3754,1,1070,1030,863,654,"0"
"320",320,180000,"1","2","2",29,1,-2,-2,-2,-2,-2,-110712.06553093,-1601.83048915113,0,0,0,0,0,0,"0"
"321",321,110000,"1","2","2",29,1,2,2,0,0,0,16723.5810855962,-2254.70596988715,2500,0,2000,2000,1854,2000,"1"
"322",322,340000,"2","1","2",27,0,0,0,0,0,0,269658.11215645,16884.5730709636,21105,5461,5000,5849,2732,50000,"0"
"323",323,50000,"1","2","2",24,-1,0,0,0,0,0,-98410.7172026334,-9479.93195236675,1070,1500,3666,2477,1306,1000,"0"
"324",324,230000,"2","2","1",28,0,0,0,-2,-1,-1,-86820.1438814331,16392.8328798465,1710,1100,1000,767,6173,1000,"1"
"325",325,360000,"2","2","2",32,0,0,0,0,0,0,122604.201627779,-28407.3338021652,10000,7000,10000,10000,10000,10000,"0"
"326",326,210000,"1","2","2",43,1,-2,-1,0,0,0,-48476.2520733547,-48791.360176466,0,38013,3000,5000,3000,3000,"0"
"327",327,220000,"2","2","1",41,-1,2,2,-1,2,-1,-109320.922919048,-1597.07505358569,325,0,950,0,325,325,"1"
"328",328,60000,"2","2","1",34,2,2,2,2,2,0,-41881.78388183,-11617.6722278431,3800,0,3720,0,1300,1291,"1"
"329",329,340000,"1","2","1",55,-2,-1,-1,-2,-2,-2,-52263.358923454,28963.2910534864,44665,8321,2190,24599,7416,77195,"0"
"330",330,150000,"1","1","1",40,2,2,2,2,2,2,142350.023219412,-30762.1634178127,5200,0,8100,4000,4200,4200,"0"
"331",331,2e+05,"2","2","1",37,1,-1,2,-1,-1,-1,-93237.7404526842,-22371.2190919538,1000,0,6900,24000,17000,2500,"1"
"332",332,130000,"2","2","2",40,0,0,2,0,0,0,-83697.4036911586,-4239.26809782383,3000,0,500,500,2700,500,"1"
"333",333,60000,"2","1","2",28,1,2,0,0,0,0,-73087.5563957314,-19664.4051474403,0,1483,673,10000,11540,7000,"0"
"334",334,4e+05,"2","2","1",43,1,-2,-2,-2,-1,-1,-82439.3681445525,-42294.8479514746,0,0,0,1600,78388,0,"0"
"335",335,20000,"1","1","2",27,0,0,0,0,0,0,-63148.3933756713,-4691.14758251415,1323,1600,830,700,674,376,"0"
"336",336,190000,"2","1","2",28,0,0,0,0,0,0,259366.407417097,-46615.9275208759,5795,7408,5645,5753,6370,5865,"0"
"337",337,260000,"2","1","2",30,0,0,0,0,0,0,276876.906968648,-34899.747664836,10000,8000,6000,7000,7000,6000,"0"
"338",338,140000,"2","2","2",31,-2,-2,-2,-2,-2,-2,-110532.627722425,-1386.32458106322,0,0,0,0,0,0,"0"
"339",339,50000,"2","2","1",31,0,0,0,0,0,0,-13730.8134493176,9873.25585799861,1974,4406,1061,1073,1046,1047,"1"
"340",340,120000,"2","1","2",34,-1,-1,0,-1,-1,-1,-103491.82307749,601.432865263276,6900,5037,1100,1330,3800,2037,"0"
"341",341,240000,"2","2","2",30,-2,-2,-2,-2,-2,-2,-110551.801682659,-1549.82375904333,92,92,0,92,0,1883,"0"
"342",342,50000,"1","2","2",36,0,0,0,0,-1,0,-102583.401229675,3278.75167523225,1212,1200,0,978,0,0,"0"
"343",343,2e+05,"2","1","2",29,-1,2,-1,-1,-1,2,-81699.5498434071,-28781.6727177355,0,4872,20183,5000,0,1000,"0"
"344",344,180000,"1","1","1",39,0,0,-1,0,0,-1,289374.260861667,246261.361990753,11000,145000,26000,0,101005,1898,"0"
"345",345,180000,"2","1","2",26,0,0,0,0,0,0,191329.725682444,11447.6617535635,5440,5051,3835,4106,4250,4028,"0"
"346",346,160000,"2","1","2",29,-1,-1,-2,-1,0,0,-107004.859461227,-4611.5146451847,0,0,5000,5000,1500,13000,"0"
"347",347,1e+05,"2","2","2",26,-1,-1,-1,0,0,0,-102907.773748193,-2757.9975133929,4210,4159,1000,1080,2000,1525,"0"
"348",348,50000,"2","2","2",29,0,0,0,0,0,0,1247.5230242817,-3596.76556430314,3000,2000,2000,2000,2000,2000,"1"
"349",349,140000,"2","2","2",31,0,0,0,0,0,0,230540.526688629,-34273.2513850161,6600,6500,5100,5300,6000,5000,"0"
"350",350,30000,"2","2","2",26,0,0,0,0,0,0,-62906.176468772,-7632.81892404847,1411,1522,621,795,715,1000,"1"
"351",351,90000,"1","1","2",26,0,0,-1,0,0,-1,-74388.0570197159,15925.6967207402,1541,4200,0,0,23101,3000,"0"
"352",352,2e+05,"1","1","1",36,1,-2,-1,-1,-2,-1,-122631.0844966,-14334.8284472868,10118,47015,0,4000,1e+05,10000,"0"
"353",353,380000,"1","1","2",30,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"354",354,80000,"2","2","2",43,0,0,0,0,0,0,17631.9650853793,43921.209227851,3177,2600,3000,1691,695,882,"0"
"355",355,50000,"1","3","1",58,2,2,2,0,0,2,-66441.1164998828,-7276.28732504963,3400,0,1000,1001,634,638,"0"
"356",356,180000,"1","2","1",45,-1,0,0,0,0,0,-38848.258205146,-10511.7938958844,1481,2000,1100,1200,1500,1500,"1"
"357",357,240000,"2","2","2",26,0,0,0,0,0,0,186558.035188831,2168.81480396188,6349,5834,3870,4000,3825,3520,"0"
"358",358,380000,"1","2","2",34,0,0,0,0,0,0,331364.625511473,-19356.6778013304,9010,35000,5000,6000,5000,4400,"0"
"359",359,110000,"2","4","2",24,0,0,0,0,0,0,87317.1434412695,-20688.0154871404,3000,2900,2900,3000,3500,4000,"0"
"360",360,260000,"1","1","1",34,-1,-1,-1,-1,-1,-1,-52783.9520580753,13725.6270795526,291,51058,35696,34039,291,291,"0"
"361",361,5e+05,"2","2","2",23,4,3,2,0,0,0,1084927.45477903,-50976.2926240014,10000,0,14000,16500,16000,19000,"1"
"362",362,320000,"2","2","2",30,0,0,0,0,0,0,66436.5431071829,-19877.3522577499,2589,2568,2570,2661,2781,2500,"0"
"363",363,50000,"1","2","2",32,4,3,2,0,0,0,-8478.21730966002,-681.690658616913,0,0,1262,1358,1275,1590,"0"
"364",364,110000,"1","1","1",40,1,-2,-1,0,-1,-1,-108867.330526183,-2189.05647161563,0,2066,0,216,216,66,"1"
"365",365,230000,"2","1","2",35,-2,-2,-2,-2,-2,-2,-109368.442116338,-1783.31790302301,300,399,665,576,613,520,"0"
"366",366,330000,"2","2","1",56,1,-1,-1,-2,-1,-1,-104870.449223204,-7110.81354591253,1529,1507,0,3965,8676,384,"0"
"367",367,50000,"2","2","1",61,0,0,0,0,0,0,-19487.4662370311,18341.141892184,3000,2237,975,1000,2000,1039,"0"
"368",368,10000,"1","2","2",24,-1,2,2,2,0,0,-104666.118217802,-1770.02186646477,0,1500,0,0,150,0,"0"
"369",369,3e+05,"1","1","1",40,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"370",370,20000,"2","2","1",32,3,2,0,0,0,0,-71838.8587917831,5652.89628696373,0,1168,384,390,632,616,"1"
"371",371,180000,"1","2","1",36,2,2,-2,-2,-2,-2,-73316.9019434314,44647.9688518488,0,0,0,0,0,0,"1"
"372",372,160000,"1","1","2",30,-1,-1,-1,-1,-1,-1,-86966.6037943909,-18482.5147231635,2977,15086,9123,13028,29712,50000,"0"
"373",373,90000,"2","1","2",34,0,0,0,2,2,2,-8679.50931055271,-24221.1528849641,1640,9000,0,8000,0,2000,"0"
"374",374,30000,"1","3","3",54,0,0,0,0,0,0,-53559.2739076299,-8866.24173005519,2500,2000,1500,4000,2000,0,"0"
"375",375,180000,"1","1","1",46,0,0,0,0,0,0,235057.696051802,43664.4671858626,8100,5299,3305,5040,160719,7000,"0"
"376",376,30000,"1","3","1",58,0,0,0,0,0,0,-59567.2623553347,-8519.82234535273,1640,1700,915,800,1000,1961,"0"
"377",377,30000,"1","2","1",43,1,2,0,0,0,2,-57314.7173486978,-10335.9218142619,0,1342,946,4200,0,1000,"0"
"378",378,140000,"2","1","2",28,-1,0,0,-1,-1,-1,-91641.0172476267,5848.61351726985,14000,3855,4991,3600,5500,4000,"0"
"379",379,210000,"1","1","2",30,0,0,0,0,0,0,24024.7488934027,9618.84073403138,3500,3000,2000,4000,3000,10000,"0"
"380",380,50000,"1","2","2",31,0,0,0,0,0,0,-76010.6684038422,2874.2908405641,2000,3000,327,3000,3000,5000,"1"
"381",381,130000,"2","2","2",29,0,0,0,0,0,0,82474.2708213381,-2470.76230533535,4200,2575,2600,2674,2701,5750,"0"
"382",382,50000,"2","2","1",37,2,2,2,0,0,0,-104003.383377572,-2106.91264270899,1500,400,200,500,500,400,"1"
"383",383,140000,"1","3","1",36,0,0,0,0,0,0,108425.497578115,-17659.061033132,3000,30000,4000,4000,3400,3300,"0"
"384",384,170000,"2","2","2",28,-1,0,0,2,0,0,-98944.997213469,-5015.22781126832,1105,1903,0,296,500,95,"1"
"385",385,80000,"1","2","2",25,0,0,0,0,0,-2,-64639.9828806545,18569.538839395,10010,1209,579,0,0,6305,"0"
"386",386,410000,"2","5","1",42,0,0,0,0,0,0,607683.379759335,53043.8736790649,15000,14000,9000,8500,9000,8300,"0"
"387",387,80000,"2","1","2",29,1,-1,-1,-2,-2,-2,-75365.9526510677,29726.6648494861,80000,0,0,0,0,0,"0"
"388",388,80000,"1","3","1",73,-1,0,0,2,2,2,57700.9763915242,-25735.837901477,3500,4330,3500,3500,3500,5100,"1"
"389",389,150000,"1","2","1",43,0,0,0,0,0,0,272678.703208362,-41170.8814388196,7900,6500,5700,5700,5700,5334,"0"
"390",390,260000,"1","1","1",30,-1,-1,-1,0,0,-1,-109603.783105163,-1044.55807242139,291,582,0,0,130291,651,"1"
"391",391,350000,"1","1","1",38,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"392",392,280000,"2","2","1",39,1,-1,0,0,0,0,-40799.5579433095,-27059.9909297102,38621,2000,1130,922,1011,5000,"1"
"393",393,310000,"1","2","1",44,0,0,0,0,0,0,96367.4042858401,9104.11655900778,4400,4013,3011,3000,3001,2653,"0"
"394",394,140000,"2","2","2",29,0,0,0,0,0,0,-62796.6545359421,-8008.85164297041,3000,3000,3000,3500,2000,2000,"0"
"395",395,360000,"1","1","1",51,-1,-1,-1,-2,-2,-2,-82654.853073454,29226.4664017625,25000,0,0,0,0,0,"0"
"396",396,140000,"2","1","2",27,0,0,0,0,0,0,238426.864290263,-30611.3115250126,10000,10000,6000,6000,6000,5600,"0"
"397",397,1e+05,"1","1","2",38,0,0,0,0,0,0,-12152.8109439348,-4759.39184178397,2502,1200,860,0,579,0,"0"
"398",398,50000,"2","2","2",22,-2,-2,-2,-2,-2,-2,-110146.563043035,-2151.16422067193,0,0,848,0,632,0,"0"
"399",399,210000,"2","2","1",30,0,0,0,0,0,0,122677.902376575,6637.30539297204,4002,5000,3500,3000,2700,5000,"0"
"400",400,120000,"2","2","2",25,2,2,2,2,2,2,175521.169732151,-24022.1567350605,4007,0,8272,5000,0,4400,"0"
"401",401,240000,"1","1","2",29,0,0,0,0,0,-1,162286.899007324,19475.963489093,5233,3289,2072,3018,184922,6100,"0"
"402",402,60000,"2","3","3",42,0,0,0,0,0,0,-34976.4766650219,-665.518181282422,1488,1394,962,1500,2541,2000,"0"
"403",403,150000,"1","1","2",41,-1,-1,-1,-1,-1,2,-107808.975738888,-1422.05870428398,2091,384,0,2344,0,472,"1"
"404",404,30000,"1","2","1",48,0,0,0,0,0,0,-44783.8062003512,-4406.56971862757,1774,1710,1046,1079,1089,2244,"0"
